"country","name","gppd_idnr","capacity_mw","latitude","longitude","primary_fuel","commissioning_year","owner","year_of_capacity_data"
"USA","Jarvis Street","USA0006801","25.6",57.0497,-135.3128,"Oil","2001.5","City & Borough of Sitka - (AK)",2019
"USA","Javelina Wind Energy  LLC","USA0060104","249.7",27.32,-99,"Wind","2016.0","Javelina Wind Energy  LLC",2019
"USA","Javelina Wind Energy II  LLC","USA0060645","200.0",27.44,-98.91,"Wind","2016.0","Javelina Wind Energy II  LLC",2019
"USA","Jay County LFGTE","USA0056464","3.2",40.3797,-85.0882,"Waste","2005.0","Wabash Valley Power Assn  Inc",2019
"USA","Jaybird","USA0000431","161.6",38.834,-120.5318,"Hydro","1961.5000000000002","Sacramento Municipal Util Dist",2019
"USA","Jeffco Community Solar Gardens LLC","USA0060320","1.2",39.8596,-105.1497,"Solar","2016.0","SunShare Management",2019
"USA","Jefferies","USA0003319","145.2",33.2444,-79.9909,"Hydro","1943.0","South Carolina Public Service Authority",2019
"USA","Jeffers Wind 20 LLC","USA0056750","50.0",44.0578,-95.2525,"Wind","2008.0","Longroad Energy Services LLC",2019
"USA","Jefferson Avenue","USA0060499","1.7",40.7722,-74.0687,"Solar","2010.0","Hartz Solar LLC",2019
"USA","Jefferson Solar","USA0062024","1.0",41.656,-72.162,"Solar","2018.0","Ecos Energy LLC",2019
"USA","Jefferson Solar Park","USA0059771","1.0",43.0146,-88.7992,"Solar","2014.0","Half Moon Ventures  LLC",2019
"USA","Jefferson Torresdale Hospital","USA0063023","1.1",40.0711,-74.9831,"Gas","2016.0000000000002","Jefferson Torresdale Hospital",2019
"USA","Jefferson-Lewis BOCES Solar","USA0060819","2.0",43.971,-75.9698,"Solar","2018.0","Cypress Creek Renewables",2019
"USA","Jeffrey","USA0002227","21.6",40.9594,-100.3979,"Hydro","1941.0000000000002","Central Nebraska Pub P&I Dist",2019
"USA","Jeffrey Energy Center","USA0006068","2160.0",39.2865,-96.1172,"Coal","1980.3333333333333","Evergy Kansas Central  Inc",2019
"USA","Jericho Power","USA0059070","14.3",44.4669,-71.225,"Wind","2016.0","Jericho Power LLC",2019
"USA","Jericho Rise Wind Farm LLC","USA0059629","77.7",44.8889,-74.1033,"Wind","2016.9999999999998","Jericho Rise Wind Farm LLC",2019
"USA","Jersey City DWP","USA0063530","1.0",40.69,-74.0874,"Solar","2020.0","Onyx Asset Services Group",2019
"USA","Jersey Gardens Phase 1","USA0058653","1.7",40.6608,-74.1733,"Solar","2012.0","SEDC Jersey Gardens Owner LLC",2019
"USA","Jersey Gardens Phase 2","USA0058654","2.3",40.6608,-74.1733,"Solar","2012.0","CF Jersey Gardens Owner Two LLC",2019
"USA","Jersey Holdings","USA0060784","5.0",34.5643,-79.0375,"Solar","2018.0","Heelstone Energy Holdings  LLC",2019
"USA","Jersey Valley Geothermal Power Plant","USA0057376","23.5",40.1808,-117.4739,"Geothermal","2011.0","Ormat Nevada Inc",2019
"USA","Jersey-Atlantic Wind Farm","USA0056300","7.5",39.3822,-74.4475,"Wind","2006.0","Leeward Asset Management  LLC",2019
"USA","Jessamine Solar","USA0061944","1.9",34.2305,-79.3906,"Solar","2019.0","Jessamine Solar  LLC",2019
"USA","Jessica Mills LLC","USA0055564","1.9",44.4278,-96.43,"Wind","2001.0","CHI Operations Inc",2019
"USA","Jetmore","USA0001292","2.5",38.0803,-99.8936,"Oil","2015.0","City of Jetmore",2019
"USA","Jett Creek Windfarm (Burnt River)","USA0059490","10.0",44.425,-117.2739,"Wind","2017.0","Jett Creek",2019
"USA","Jewett City 1","USA0057602","2.6",41.6041,-71.9825,"Oil","2010.0","Connecticut Mun Elec Engy Coop",2019
"USA","Jewish Community Center PV","USA0058292","1.1",33.6031,-111.9247,"Solar","2012.0","Main Street Power",2019
"USA","Jim Falls","USA0004008","59.800000000000004",45.051,-91.274,"Hydro","1988.0","Northern States Power Co - Minnesota",2019
"USA","Jiminy Peak Wind QF","USA0062570","1.5",42.5437,-73.2926,"Wind","2007.0","Jiminy Peak Mountain Resort  LLC",2019
"USA","Jobos","WRI1028010","42.0",17.9615,-66.1402,"Gas","","",""
"USA","Jocassee","USA0003262","774.0",34.9594,-82.9147,"Hydro","1974.5","Duke Energy Carolinas  LLC",2019
"USA","John A Logan College Solar","USA0061878","1.9",37.7506,-89.0853,"Solar","2020.0","StraightUp Solar",2019
"USA","John C Boyle","USA0003028","98.69999999999999",42.0936,-122.0703,"Hydro","1958.0","PacifiCorp",2019
"USA","John Day","USA0003082","2160.0",45.7164,-120.6941,"Hydro","1969.5","USACE Northwestern Division",2019
"USA","John Deere Dubuque Works","USA0054414","9.0",42.5734,-90.6926,"Oil","1994.0","John Deere Dubuque Works",2019
"USA","John E Amos","USA0003935","2932.6",38.4731,-81.8233,"Coal","1972.1649389620131","Appalachian Power Co",2019
"USA","John H Kerr","USA0003833","296.80000000000007",36.5994,-78.3005,"Hydro","1953.4113881401613","USCE-Wilmington District",2019
"USA","John L. Featherstone Plant","USA0057475","55.0",33.2046,-115.5733,"Geothermal","2012.0","Hudson Ranch Power I LLC",2019
"USA","John P Madgett","USA0004271","387.0",44.3036,-91.9126,"Coal","1979.0","Dairyland Power Coop",2019
"USA","John Sevier","USA0003405","996.9000000000001",36.3767,-82.9639,"Gas","2011.9999999999998","Tennessee Valley Authority",2019
"USA","John W Turk Jr Power Plant","USA0056564","609.0",33.6497,-93.8119,"Coal","2013.0","Southwestern Electric Power Co",2019
"USA","Johnson","USA0006579","6.0",37.5669,-101.7511,"Oil","2017.0","City of Johnson - (KS)",2019
"USA","Johnson 1","USA0002228","21.6",40.6936,-99.8178,"Hydro","1941.0000000000002","Central Nebraska Pub P&I Dist",2019
"USA","Johnson 1 Community Solar","USA0061686","1.0",45.4832,-92.8152,"Solar","2018.0","Johnson I CSG LLC",2019
"USA","Johnson 2","USA0002229","22.5",40.6839,-99.7447,"Hydro","1941.0","Central Nebraska Pub P&I Dist",2019
"USA","Johnson Co. Solar RES","USA0059990","1.1",39.518,-86.0684,"Solar","2016.0000000000002","Hoosier Energy R E C  Inc",2019
"USA","Johnson Falls","USA0004067","3.4",45.2875,-88.1603,"Hydro","1923.0","Wisconsin Public Service Corp",2019
"USA","Johnson II Community Solar","USA0061695","1.0",45.492,-92.8542,"Solar","2018.0","Johnson II CSG LLC",2019
"USA","Johnson Matthey  Inc. Solar","USA0057723","4.0",39.8253,-75.2197,"Solar","2011.0","Constellation Solar New Jersey II  LLC",2019
"USA","Johnson Solar CSG","USA0061380","5.0",43.9121,-96.187,"Solar","2018.0","Geronimo Energy",2019
"USA","Johnsonville Dam","USA0002580","4.0",42.9204,-73.5089,"Hydro","1909.0","Erie Boulevard Hydropower LP",2019
"USA","Johnston LFG Turbine Plant","USA0059254","35.7",41.8033,-71.5233,"Waste","2013.0","Rhode Island LFG Genco",2019
"USA","Johnston Solar","USA0059858","1.0",41.8009,-71.5595,"Solar","2015.0","Half Moon Ventures  LLC",2019
"USA","Johnstown","USA0061888","2.0",42.9992,-74.3148,"Solar","2018.0","Onyx Asset Services Group",2019
"USA","Johnstown Solar 1  LLC","USA0063013","4.0",43.0724,-74.3228,"Solar","2020.0","AES Distributed Energy",2019
"USA","Joliet 29","USA0000384","1320.0",41.4946,-88.1238,"Gas","1965.5","Midwest Generations EME LLC",2019
"USA","Joliet 9","USA0000874","360.4",41.4931,-88.1153,"Gas","1959.0","Midwest Generations EME LLC",2019
"USA","Jones Bluff","USA0006131","82.0",32.3242,-86.7843,"Hydro","1975.0","USCE-Mobile District",2019
"USA","Jones Fork","USA0000534","10.0",38.8503,-120.3819,"Hydro","1985.0","Sacramento Municipal Util Dist",2019
"USA","Jones Street","USA0002290","130.0",41.2515,-95.9227,"Oil","1973.0","Omaha Public Power District",2019
"USA","Jordache Enterprises Solar","USA0058049","1.3",40.5557,-74.4084,"Solar","2011.0","Jordache Enterprises",2019
"USA","Jordan Dam","USA0000013","100.0",32.6189,-86.2548,"Hydro","1929.0","Alabama Power Co",2019
"USA","Jordan Hydroelectric Project","USA0058390","4.4",35.6547,-79.0683,"Hydro","2012.0","Jordan Hydroelectric LTD PTP",2019
"USA","Jordanelle Dam Hydroelectric Project","USA0061853","13.0",40.5966,-111.4236,"Hydro","2008.0","Central Utah Water Conservancy District",2019
"USA","Joseph J Seymour Power Project","USA0007910","94.0",40.6631,-74,"Gas","2001.0","New York Power Authority",2019
"USA","Joseph M Farley","USA0006001","1776.4",31.2231,-85.1116,"Nuclear","1979.5","Alabama Power Co",2019
"USA","Judge F Carr","USA0000442","154.4",40.6469,-122.627,"Hydro","1963.0","U S Bureau of Reclamation",2019
"USA","Judith Gap Wind Energy Center","USA0056377","135.0",46.5725,-109.7531,"Wind","2006.0","Invenergy Services LLC",2019
"USA","Julesburg","USA0000504","2.8",40.9505,-102.2795,"Oil","1956.3214285714287","City of Julesburg - (CO)",2019
"USA","Julia Hills LLC","USA0055563","1.9",44.4231,-96.4458,"Wind","2001.0","CHI Operations Inc",2019
"USA","Junction Hilltop Wind Farm","USA0058444","8.0",42.0989,-94.2692,"Wind","2012.0","Junction Hilltop Management LLC",2019
"USA","Junction Road","USA0060265","4.4",40.5237,-74.8434,"Solar","2016.0000000000002","NJR Clean Energy Ventures Corporation",2019
"USA","Juniata Locomotive Shop","USA0010302","1.5",40.5333,-78.3841,"Gas","2015.0","Norfork Southern Corp",2019
"USA","Juniper Canyon I Wind Project","USA0057320","151.2",45.9215,-120.2355,"Wind","2010.9999999999998","Avangrid Renewables LLC",2019
"USA","Juniper Networks Sunnyvale","USA0058301","1.1",37.4069,-122.0269,"Gas","2013.0","Bloom Energy",2019
"USA","Juniper Ridge Hydroelectric Project","USA0057437","5.0",44.1427,-121.2697,"Hydro","2010.0","Central Oregon Irrigation Dist",2019
"USA","K&D Energy LLC","USA0056626","4.0",43.6181,-95.4172,"Wind","2008.0","Ewington Wind Project",2019
"USA","K-Brink Windfarm LLC","USA0056206","2.0",44.0197,-96.1183,"Wind","2003.0","K-brink Windfarm  LLC",2019
"USA","KC Energy LLC","USA0056625","4.0",43.6292,-95.4169,"Wind","2008.0","Ewington Wind Project",2019
"USA","KCE NY 1","USA0062147","20.0",42.9624,-73.7465,"Storage","2019.0","KCE NY 1  LLC",2019
"USA","KCP&L SmartGrid Innovation Park","USA0059772","1.0",39.0403,-94.5712,"Storage","2012.0","Evergy Metro",2019
"USA","KDC Solar ASGM","USA0062739","3.8",39.4097,-75.2185,"Solar","2019.0","KDC Solar ASGM LLC",2019
"USA","KDC Solar CSCP LLC","USA0062746","3.4",40.2378,-74.3144,"Solar","2019.0","KDC Solar CSCP LLC",2019
"USA","KDC Solar PR1  LLC","USA0059910","17.0",40.1367,-74.4397,"Solar","2019.0","KDC Solar PR1  LLC",2019
"USA","KODE Novus I","USA0057516","80.0",36.5439,-101.3936,"Wind","2012.0","DeWind Co.",2019
"USA","KODE Novus II","USA0057889","40.0",36.549,-101.4959,"Wind","2013.0","DeWind Co.",2019
"USA","KRS II Koloa Solar","USA0058640","12.0",21.9008,-159.45,"Solar","2014.0","Kauai Island Utility Cooperative",2019
"USA","KS Solar Six LLC","USA0059468","2.5",42.4708,-72.045,"Solar","2014.0","Kearsarge Solar LLC",2019
"USA","KSR028 Merced Fuel Cell","USA0063712","2.0",37.7065,-122.1647,"Gas","2018.0","2016 ESA Project Company  LLC",2019
"USA","KSR053 Cantara Fuel Cell","USA0063716","1.6",33.7902,-118.2943,"Gas","2018.0","2016 ESA Project Company  LLC",2019
"USA","KSS Turbines LLC","USA0056627","4.0",43.6247,-95.4314,"Wind","2008.0","Ewington Wind Project",2019
"USA","Kahe","USA0000765","609.6999999999999",21.3564,-158.1289,"Oil","1972.098409053633","Hawaiian Electric Co Inc",2019
"USA","Kaheawa Pastures Wind Farm Hybrid","USA0056449","30.0",20.8142,-156.551,"Wind","2006.0","First Wind O&M  LLC",2019
"USA","Kaheka Hydro","USA0055864","4.5",20.8886,-156.3569,"Hydro","1925.0","Mahi Pono LLC",2019
"USA","Kahuku Wind Power LLC","USA0057087","30.0",21.681,-157.975,"Wind","2011.0","First Wind O&M  LLC",2019
"USA","Kahului","USA0006056","34.0",20.8969,-156.4627,"Oil","1956.9411764705883","Maui Electric Co Ltd",2019
"USA","Kaiser Deer Valley Rd. Fuel Cell","USA0062699","1.4",37.9517,-121.7718,"Gas","2017.0","2016 ESA Project Company  LLC",2019
"USA","Kaiser East La Palma Ave. Fuel Cell","USA0062698","2.2",33.851,-117.8453,"Gas","2017.0","2016 ESA Project Company  LLC",2019
"USA","Kaiser Napa Valley Corporate Dr Fuel Cell","USA0062701","4.8",38.2548,-122.273,"Gas","2016.9999999999998","2016 ESA Project Company  LLC",2019
"USA","Kaiser Owens Dr. Fuel Cell","USA0062700","1.0",37.6992,-121.8942,"Gas","2017.0","2016 ESA Project Company  LLC",2019
"USA","Kake","USA0007464","3.1",56.963,-133.9226,"Oil","2008.483870967742","Inside Passage Elec Coop  Inc",2019
"USA","Kalaeloa Cogen Plant","USA0054646","299.4",21.3021,-158.0963,"Oil","1990.2037408149633","Kalaeloa Partners LP",2019
"USA","Kalaeloa Renewable Energy Park","USA0058651","5.0",21.3281,-158.04,"Solar","2014.0","Hanwha Q CELLS USA",2019
"USA","Kalaeloa Solar Two","USA0058259","5.0",21.32,-158.0869,"Solar","2013.0","Kalaeloa Solar Two LLC",2019
"USA","Kalaheo Hydro","USA0010412","2.0",21.9361,-159.5286,"Hydro","2016.0","McBryde Sugar Co Ltd",2019
"USA","Kalamazoo River Generating Station","USA0055101","77.4",42.2813,-85.495,"Gas","1999.0","CMS Generation MI Power LLC",2019
"USA","Kale Patch Solar","USA0063208","2.2",45.083,-122.904,"Solar","2019.0","Kale Patch Solar LLC",2019
"USA","Kalkaska CT #1","USA0007984","60.5",44.6889,-85.2019,"Gas","2003.0","Michigan Public Power Agency",2019
"USA","Kamargo","USA0002581","6.0",44.0117,-75.7967,"Hydro","1921.0","Erie Boulevard Hydropower LP",2019
"USA","Kamin LLC Wrens Plant","USA0054880","6.0",33.2738,-82.4078,"Gas","2002.0","Kamin LLC",2019
"USA","Kanaka","USA0054653","1.1",39.5589,-121.2961,"Hydro","1989.0","STS Hydropower  LLC",2019
"USA","Kankakee Hydro Facility","USA0054525","1.2000000000000002",41.1128,-87.8681,"Hydro","1991.0","Kankakee City of",2019
"USA","Kanoelehua","USA0000769","21.0",19.7052,-155.0625,"Oil","1965.8095238095239","Hawaii Electric Light Co Inc",2019
"USA","Kansas River Project","USA0010279","7.0",38.974,-95.2351,"Hydro","1982.0571428571427","Bowersock Mills & Power Co",2019
"USA","Kapaa Photovoltaic Project","USA0057525","1.0",22.0804,-159.3316,"Solar","2011.0","Kapaa Solar LLC",2019
"USA","Kapolei Solar Energy Park","USA0058684","1.0",21.3211,-158.1175,"Solar","2012.0","Forest City Sustainable Resources Pearl City LLC",2019
"USA","Karankawa Wind LLC","USA0061343","307.1",28.1093,-97.7505,"Wind","2019.0","Avangrid Renewables LLC",2019
"USA","Karen Avenue Wind Farm","USA0010718","11.7",33.9219,-116.5622,"Wind","1985.0000000000002","San Gorgonio Farms Inc",2019
"USA","Kas Brothers Windfarm","USA0055809","1.5",44.0119,-96.1125,"Wind","2002.0","Kas Brothers Windfarm LLC",2019
"USA","Kasidaya Creek Hydro","USA0056542","3.0",59.4072,-135.3408,"Hydro","2008.0","Alaska Power and Telephone Co",2019
"USA","Kasigluk","USA0057066","2.0",60.8731,-162.5197,"Oil","2010.1","Alaska Village Elec Coop  Inc",2019
"USA","Katama Farm","USA0059079","1.0",41.3611,-70.5169,"Solar","2014.0","CF CVEC Owner One LLC",2019
"USA","Kathleen Solar","USA0060180","5.0",35.5138,-78.8024,"Solar","2018.0","Sol Systems",2019
"USA","Kaukauna City Hydro","USA0007822","4.8",44.2746,-88.3191,"Hydro","1941.5000000000002","City of Kaukauna",2019
"USA","Kaukauna Gas Turbine","USA0004118","18.0",44.2762,-88.2654,"Gas","1969.0","City of Kaukauna",2019
"USA","Kaus Community Solar","USA0061716","1.0",44.0504,-92.9614,"Solar","2019.0","Geronimo Energy",2019
"USA","Kaw","USA0001294","165.7",39.0867,-94.6514,"Gas","1958.3717561858782","City of Kansas City - (KS)",2019
"USA","Kaw Hydro","USA0007545","37.0",36.6994,-96.9278,"Hydro","1989.0","Oklahoma Municipal Power Authority",2019
"USA","Kawailoa Solar","USA0060125","49.0",21.624,-158.055,"Solar","2019.0","Kawailoa Solar  LLC",2019
"USA","Kawailoa Wind","USA0057529","69.0",21.6103,-158.0408,"Wind","2012.0","Kawailoa Wind LLC",2019
"USA","Kaweah 1","USA0000337","2.3",36.4651,-118.862,"Hydro","1929.0","Southern California Edison Co",2019
"USA","Kaweah 2","USA0000336","1.8",36.4613,-118.8799,"Hydro","1929.0","Southern California Edison Co",2019
"USA","Kaweah 3","USA0000338","4.8",36.4861,-118.8356,"Hydro","1913.0","Southern California Edison Co",2019
"USA","Kaweah Delta District Hospital","USA0010042","3.5",36.3275,-119.2947,"Gas","2008.0","Kaweah Delta Hospital",2019
"USA","Kay Wind  LLC","USA0059460","299.0",36.9842,-97.1336,"Wind","2016.0","Southern Power Co",2019
"USA","Kayenta Solar Project","USA0061268","55.3",36.7719,-110.2639,"Solar","2018.0126582278483","NGI-Kayenta Solar Lessor I  LLC",2019
"USA","Keahole","USA0008083","89.1",19.7317,-156.0283,"Oil","2000.4758698092032","Hawaii Electric Light Co Inc",2019
"USA","Kearney","USA0002268","1.5",40.7035,-99.1008,"Hydro","1921.0","Nebraska Public Power District",2019
"USA","Kearney NPPD Solar Project","USA0061884","5.8",40.7217,-99.0412,"Solar","2018.0","SoCore Energy LLC",2019
"USA","Kearsarge Bellingham PV","USA0061373","2.9",42.0712,-71.4586,"Solar","2017.0000000000002","Kearsarge Bellingham LLC",2019
"USA","Kearsarge Concord II","USA0061814","4.5",42.4493,-71.4204,"Solar","2017.0","Kearsarge Concord II LLC",2019
"USA","Kearsarge GB","USA0062550","1.9",42.1925,-73.4079,"Solar","2018.0","Kearsarge GB LLC",2019
"USA","Kearsarge Gill","USA0062911","2.0",42.6711,-72.4775,"Solar","2018.0","Kearsarge Gill LLC",2019
"USA","Kearsarge Granby","USA0061815","2.5",42.223,-72.5083,"Solar","2017.0","Kearsarge Granby LLC",2019
"USA","Kearsarge Johnstown 1 CSG","USA0062549","1.5",43.066,-74.3602,"Solar","2019.0","Kearsarge Johnstown 1 LLC",2019
"USA","Kearsarge Johnstown 2 CSG","USA0062556","2.0",43.0644,-74.3602,"Solar","2019.0","Kearsarge Johnstown 2 LLC",2019
"USA","Kearsarge Montague","USA0062557","4.0",42.5864,-72.5635,"Solar","2018.0","Kearsarge Montague LLC",2019
"USA","Kearsarge Oppenheim CSG","USA0061917","1.4",43.0602,-74.7364,"Solar","2018.0","Kearsarge Oppenheim LLC",2019
"USA","Kearsarge SKSC1 LLC","USA0062551","3.8",41.4716,-71.4945,"Solar","2018.0","Kearsarge SKSC1 LLC",2019
"USA","Kearsarge SKSC2 LLC","USA0062558","3.1",41.4983,-71.5334,"Solar","2018.0","Kearsarge SKSC2 LLC",2019
"USA","Kearsarge Southwick LLC","USA0060867","3.3",42.0163,-72.7752,"Solar","2015.0","Kearsarge Solar LLC",2019
"USA","Kearsarge Uxbridge","USA0062552","1.9",42.1035,-71.5976,"Solar","2018.0","Kearsarge Uxbridge LLC",2019
"USA","Kearsarge Wilmington","USA0062559","1.6",42.5613,-71.1369,"Solar","2018.0","Kearsarge Wilmington LLC",2019
"USA","Keechi Wind","USA0058838","110.0",33.1431,-98.1611,"Wind","2015.0","Keechi Wind  LLC",2019
"USA","Keen Farm","USA0059565","5.0",35.4267,-78.4,"Solar","2016.0","Keen Farm  LLC",2019
"USA","Keenan II Renewable Energy Co LLC","USA0057358","151.8",36.2761,-99.4908,"Wind","2011.0000000000002","CPV Keenan II Renewable Energy Co LLC",2019
"USA","Kekawaka Power House","USA0054654","4.9",40.0941,-123.509,"Hydro","1989.9999999999998","STS Hydropower  LLC",2019
"USA","Kelford","USA0059796","5.0",36.1542,-77.2185,"Solar","2016.0","Cypress Creek Renewables",2019
"USA","Kelford","USA0059527","20.0",36.1481,-77.2119,"Solar","2016.0","Colonial Eagle Solar  LLC",2019
"USA","Kellogg's - San Jose","USA0059280","1.1",37.3564,-121.8719,"Gas","2013.0","Bloom Energy",2019
"USA","Kelly Creek Wind Project","USA0060587","184.0",40.9675,-88.1975,"Wind","2017.0","EDF Renewable Asset Holdings  Inc.",2019
"USA","Kelly Ridge","USA0000418","10.0",39.5318,-121.4912,"Hydro","1963.0","South Feather Water and Power Agency",2019
"USA","Kelly Solar  LLC","USA0061219","5.0",36.3912,-78.449,"Solar","2018.0","Soltage LLC",2019
"USA","Kenansville","USA0059051","2.0",34.96,-78.04,"Solar","2014.0","Sustainable Power Group  LLC",2019
"USA","Kenansville Solar 2  LLC","USA0058803","2.0",34.9578,-77.9817,"Solar","2016.0","Cypress Creek Renewables",2019
"USA","Kenansville Solar Farm  LLC","USA0058840","4.5",34.97,-77.9761,"Solar","2015.0","SRE Utility Solar 1  LLC",2019
"USA","Kendall County Generation Facility","USA0055131","1256.0",41.4797,-88.2581,"Gas","2002.0","Dynegy Kendall Energy LLC",2019
"USA","Kennedy Solar  LLC","USA0060397","4.9",35.0123,-78.0922,"Solar","2017.0","Cypress Creek Renewables",2019
